qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,qlen,slen,aln_pct_qlen,aln_pct_slen
CDS_CP065831.1_750027_750609_pos,CDS_CP065831.1_3461558_3462140_neg,100.0,193,0,0,1,193,1,193,1.0999999999999996e-146,402.0,193,193,100.0,100.0
CDS_CP065831.1_731518_732154_pos,CDS_CP065831.1_3251170_3251806_neg,93.365,211,14,0,1,211,1,211,2.3699999999999992e-146,403.0,211,211,100.0,100.0
CDS_CP065832.1_162543_163128_neg,CDS_CP065832.1_163150_163747_neg,100.0,194,0,0,1,194,1,194,6.269999999999998e-145,398.0,194,194,100.0,100.0
CDS_CP065831.1_4119318_4119891_neg,CDS_CP065831.1_4120102_4120444_neg,100.0,190,0,0,1,190,1,190,1.3399999999999999e-141,389.0,190,190,100.0,100.0
CDS_CP065831.1_3251170_3251806_neg,CDS_CP065831.1_3480013_3480649_neg,93.365,211,14,0,1,211,1,211,1.3499999999999995e-138,384.0,211,211,100.0,100.0
CDS_CP065831.1_1523685_1524228_neg,CDS_CP065831.1_1524427_1524902_neg,100.0,180,0,0,1,180,1,180,4.3899999999999993e-138,379.0,180,180,100.0,100.0
CDS_CP065831.1_738271_738814_pos,CDS_CP065831.1_3473353_3473896_neg,100.0,180,0,0,1,180,1,180,3.199999999999999e-136,375.0,180,180,100.0,100.0
CDS_CP065831.1_727390_727930_pos,CDS_CP065831.1_3484237_3484777_neg,100.0,179,0,0,1,179,1,179,5.2499999999999985e-136,374.0,179,179,100.0,100.0
CDS_CP065831.1_730645_731299_pos,CDS_CP065831.1_3252025_3252679_neg,87.55799999999999,217,27,0,1,217,1,217,4.549999999999999e-133,370.0,217,217,100.0,100.0
CDS_CP065831.1_3252025_3252679_neg,CDS_CP065831.1_3480868_3481522_neg,87.55799999999999,217,27,0,1,217,1,217,1.7699999999999995e-131,366.0,217,217,100.0,100.0
CDS_CP065831.1_1969776_1970325_pos,CDS_CP065831.1_1971038_1972200_neg,100.0,182,0,0,1,182,1,182,4.2999999999999987e-131,362.0,182,182,100.0,100.0
CDS_CP065831.1_3232556_3233138_neg,CDS_CP065831.1_3461558_3462140_neg,88.601,193,22,0,1,193,1,193,1.1699999999999997e-130,362.0,193,193,100.0,100.0
CDS_CP065831.1_726638_727157_pos,CDS_CP065831.1_3485010_3485529_neg,100.0,172,0,0,1,172,1,172,1.5299999999999996e-129,357.0,172,172,100.0,100.0
CDS_CP065831.1_2132533_2133040_pos,CDS_CP065831.1_2133421_2134498_pos,100.0,168,0,0,1,168,1,168,1.2799999999999995e-125,347.0,168,168,100.0,100.0
CDS_CP065831.1_2132533_2133040_pos,CDS_CP065831.1_2133115_2133371_pos,100.0,168,0,0,1,168,1,168,1.2799999999999995e-125,347.0,168,168,100.0,100.0
CDS_CP065831.1_2133115_2133371_pos,CDS_CP065831.1_2133421_2134498_pos,100.0,168,0,0,1,168,1,168,1.2799999999999995e-125,347.0,168,168,100.0,100.0
CDS_CP065831.1_3059835_3060357_neg,CDS_CP065831.1_3060536_3061306_neg,100.0,173,0,0,1,173,1,173,4.0499999999999996e-125,346.0,173,173,100.0,100.0
CDS_CP065831.1_732708_733209_pos,CDS_CP065831.1_3478958_3479459_neg,100.0,166,0,0,1,166,1,166,5.299999999999998e-125,345.0,166,166,100.0,100.0
CDS_CP065831.1_2125953_2126463_pos,CDS_CP065831.1_2126459_2126970_pos,100.0,169,0,0,1,169,1,169,7.849999999999999e-125,345.0,169,169,100.0,100.0
CDS_CP065831.1_750027_750609_pos,CDS_CP065831.1_3232556_3233138_neg,88.601,193,22,0,1,193,1,193,9.369999999999996e-124,344.0,193,193,100.0,100.0
CDS_CP065831.1_732708_733209_pos,CDS_CP065831.1_3250115_3250616_neg,98.193,166,3,0,1,166,1,166,6.209999999999999e-123,340.0,166,166,100.0,100.0
CDS_CP065831.1_3250115_3250616_neg,CDS_CP065831.1_3478958_3479459_neg,98.193,166,3,0,1,166,1,166,6.209999999999999e-123,340.0,166,166,100.0,100.0
CDS_CP065831.1_1513847_1514330_neg,CDS_CP065831.1_1514558_1514892_neg,100.0,160,0,0,1,160,1,160,7.709999999999998e-121,334.0,160,160,100.0,100.0
CDS_CP065832.1_53922_54405_pos,CDS_CP065832.1_54563_55818_neg,100.0,160,0,0,1,160,1,160,2.1899999999999993e-119,331.0,160,160,100.0,100.0
CDS_CP065831.1_729265_729742_pos,CDS_CP065831.1_3482425_3482902_neg,100.0,158,0,0,1,158,1,158,5.11e-119,330.0,158,158,100.0,100.0
CDS_CP065831.1_4834800_4835280_pos,CDS_CP065831.1_4835472_4835796_neg,100.0,159,0,0,1,159,1,159,1.6899999999999996e-118,328.0,159,159,100.0,100.0
CDS_CP065831.1_729265_729742_pos,CDS_CP065831.1_3253442_3253919_neg,96.835,158,5,0,1,158,1,158,8.819999999999998e-116,321.0,158,158,100.0,100.0
CDS_CP065831.1_3253442_3253919_neg,CDS_CP065831.1_3482425_3482902_neg,96.835,158,5,0,1,158,1,158,8.819999999999998e-116,321.0,158,158,100.0,100.0
CDS_CP065831.1_1538277_1538760_pos,CDS_CP065832.1_54563_55818_neg,96.875,160,5,0,1,160,1,160,1.4099999999999997e-115,321.0,160,160,100.0,100.0
CDS_CP065831.1_1538277_1538760_pos,CDS_CP065832.1_53922_54405_pos,96.875,160,5,0,1,160,1,160,1.4099999999999997e-115,321.0,160,160,100.0,100.0
CDS_CP065831.1_3826544_3826997_pos,CDS_CP065831.1_3827118_3827617_pos,100.0,150,0,0,1,150,1,150,7.549999999999999e-111,308.0,150,150,100.0,100.0
CDS_CP065831.1_730130_730565_pos,CDS_CP065831.1_3481602_3482037_neg,100.0,144,0,0,1,144,1,144,5.769999999999999e-107,298.0,144,144,100.0,100.0
CDS_CP065831.1_729686_730124_pos,CDS_CP065831.1_3482043_3482481_neg,100.0,145,0,0,1,145,1,145,1.6199999999999995e-106,297.0,145,145,100.0,100.0
CDS_CP065831.1_4744249_4744690_neg,CDS_CP065831.1_4744754_4744919_pos,100.0,146,0,0,1,146,1,146,1.9499999999999993e-106,297.0,146,146,100.0,100.0
CDS_CP065831.1_3319263_3319698_neg,CDS_CP065831.1_3321219_3321573_neg,100.0,144,0,0,1,144,1,144,3.1e-106,296.0,144,144,100.0,100.0
CDS_CP065831.1_3319263_3319698_neg,CDS_CP065831.1_3319773_3321152_neg,100.0,144,0,0,1,144,1,144,3.1e-106,296.0,144,144,100.0,100.0
CDS_CP065831.1_3319773_3321152_neg,CDS_CP065831.1_3321219_3321573_neg,100.0,144,0,0,1,144,1,144,3.1e-106,296.0,144,144,100.0,100.0
CDS_CP065831.1_1972571_1973006_pos,CDS_CP065831.1_1974550_1974937_pos,100.0,144,0,0,1,144,1,144,1.4399999999999999e-105,295.0,144,144,100.0,100.0
CDS_CP065831.1_1972571_1973006_pos,CDS_CP065831.1_1973015_1974506_pos,100.0,144,0,0,1,144,1,144,1.4399999999999999e-105,295.0,144,144,100.0,100.0
CDS_CP065831.1_1973015_1974506_pos,CDS_CP065831.1_1974550_1974937_pos,100.0,144,0,0,1,144,1,144,1.4399999999999999e-105,295.0,144,144,100.0,100.0
CDS_CP065831.1_17059_17488_pos,CDS_CP065831.1_17624_18449_pos,100.0,142,0,0,1,142,1,142,3.67e-105,293.0,142,142,100.0,100.0
CDS_CP065832.1_189325_189751_pos,CDS_CP065832.1_189750_191023_pos,100.0,141,0,0,1,141,1,141,2.0099999999999994e-104,291.0,141,141,100.0,100.0
CDS_CP065831.1_1567723_1568158_pos,CDS_CP065831.1_1974550_1974937_pos,99.306,144,1,0,1,144,1,144,2.1199999999999998e-104,291.0,144,144,100.0,100.0
CDS_CP065831.1_1567723_1568158_pos,CDS_CP065831.1_1973015_1974506_pos,99.306,144,1,0,1,144,1,144,2.1199999999999998e-104,291.0,144,144,100.0,100.0
CDS_CP065831.1_1567723_1568158_pos,CDS_CP065831.1_1972571_1973006_pos,99.306,144,1,0,1,144,1,144,2.1199999999999998e-104,291.0,144,144,100.0,100.0
CDS_CP065831.1_2432184_2432625_pos,CDS_CP065831.1_2432658_2434021_neg,100.0,146,0,0,1,146,1,146,4.669999999999999e-103,288.0,146,146,100.0,100.0
CDS_CP065831.1_741811_742240_pos,CDS_CP065831.1_3469927_3470356_neg,100.0,142,0,0,1,142,1,142,1.03e-102,287.0,142,142,100.0,100.0
CDS_CP065831.1_741811_742240_pos,CDS_CP065831.1_3241039_3241468_neg,96.479,142,5,0,1,142,1,142,3.679999999999999e-99,278.0,142,142,100.0,100.0
CDS_CP065831.1_3241039_3241468_neg,CDS_CP065831.1_3469927_3470356_neg,96.479,142,5,0,1,142,1,142,3.679999999999999e-99,278.0,142,142,100.0,100.0
CDS_CP065831.1_1528250_1528649_neg,CDS_CP065831.1_1528679_1528955_neg,100.0,132,0,0,1,132,1,132,1.6799999999999995e-98,276.0,132,132,100.0,100.0
CDS_CP065831.1_4523752_4524163_pos,CDS_CP065831.1_4524744_4524984_pos,100.0,136,0,0,1,136,1,136,1.1699999999999997e-97,274.0,136,136,100.0,100.0
CDS_CP065832.1_159843_160242_neg,CDS_CP065832.1_160249_160640_neg,100.0,132,0,0,1,132,1,132,1.0099999999999998e-92,261.0,132,132,100.0,100.0
CDS_CP065831.1_740126_740522_pos,CDS_CP065831.1_3471645_3472041_neg,100.0,131,0,0,1,131,1,131,6.0599999999999984e-92,259.0,131,131,100.0,100.0
CDS_CP065831.1_744478_744853_pos,CDS_CP065831.1_3467314_3467689_neg,100.0,124,0,0,1,124,1,124,6.419999999999999e-92,258.0,124,124,100.0,100.0
CDS_CP065831.1_744478_744853_pos,CDS_CP065831.1_3238399_3238774_neg,95.96799999999999,124,5,0,1,124,1,124,2.16e-89,252.0,124,124,100.0,100.0
CDS_CP065831.1_3238399_3238774_neg,CDS_CP065831.1_3467314_3467689_neg,95.96799999999999,124,5,0,1,124,1,124,2.16e-89,252.0,124,124,100.0,100.0
CDS_CP065832.1_43358_43721_pos,CDS_CP065832.1_43745_45496_pos,100.0,120,0,0,1,120,1,120,5.7299999999999996e-89,251.0,120,120,100.0,100.0
CDS_CP065831.1_2342395_2342758_pos,CDS_CP065831.1_2342936_2343973_pos,100.0,120,0,0,1,120,1,120,3.389999999999999e-88,249.0,120,120,100.0,100.0
CDS_CP065831.1_750683_751040_pos,CDS_CP065831.1_3461127_3461484_neg,100.0,118,0,0,1,118,1,118,2.43e-84,239.0,118,118,100.0,100.0
CDS_CP065831.1_740126_740522_pos,CDS_CP065831.1_3242799_3243195_neg,90.07600000000001,131,13,0,1,131,1,131,4.2e-84,239.0,131,131,100.0,100.0
CDS_CP065831.1_3242799_3243195_neg,CDS_CP065831.1_3471645_3472041_neg,90.07600000000001,131,13,0,1,131,1,131,4.2e-84,239.0,131,131,100.0,100.0
CDS_CP065831.1_741442_741799_pos,CDS_CP065831.1_3470368_3470725_neg,100.0,118,0,0,1,118,1,118,8.199999999999999e-84,237.0,118,118,100.0,100.0
CDS_CP065831.1_750683_751040_pos,CDS_CP065831.1_3232134_3232491_neg,99.15299999999999,118,1,0,1,118,1,118,1.0199999999999996e-83,237.0,118,118,100.0,100.0
CDS_CP065831.1_3232134_3232491_neg,CDS_CP065831.1_3461127_3461484_neg,99.15299999999999,118,1,0,1,118,1,118,1.0199999999999996e-83,237.0,118,118,100.0,100.0
CDS_CP065831.1_733414_733744_pos,CDS_CP065831.1_3478423_3478753_neg,100.0,109,0,0,1,109,1,109,3.41e-81,230.0,109,109,100.0,100.0
CDS_CP065831.1_733414_733744_pos,CDS_CP065831.1_3249580_3249910_neg,97.24799999999999,109,3,0,1,109,1,109,1.0699999999999998e-77,221.0,109,109,100.0,100.0
CDS_CP065831.1_3249580_3249910_neg,CDS_CP065831.1_3478423_3478753_neg,97.24799999999999,109,3,0,1,109,1,109,1.0699999999999998e-77,221.0,109,109,100.0,100.0
CDS_CP065831.1_41028_41352_neg,CDS_CP065831.1_41335_41694_neg,100.0,107,0,0,1,107,1,107,1.6599999999999998e-77,221.0,107,107,100.0,100.0
CDS_CP065831.1_732392_732707_pos,CDS_CP065831.1_3479460_3479775_neg,100.0,104,0,0,1,104,1,104,1.03e-71,206.0,104,104,100.0,100.0
CDS_CP065832.1_95039_95333_pos,CDS_CP065832.1_95407_95635_pos,100.0,97,0,0,1,97,1,97,3.0699999999999995e-68,196.0,97,97,100.0,100.0
CDS_CP065831.1_1525003_1525288_pos,CDS_CP065832.1_108257_108542_pos,98.936,94,1,0,1,94,1,94,7.769999999999999e-66,190.0,94,94,100.0,100.0
CDS_CP065832.1_62364_62628_pos,CDS_CP065832.1_62873_63571_pos,100.0,87,0,0,1,87,1,87,5.3099999999999985e-64,185.0,87,87,100.0,100.0
CDS_CP065832.1_62364_62628_pos,CDS_CP065832.1_62572_62689_pos,100.0,87,0,0,1,87,1,87,5.3099999999999985e-64,185.0,87,87,100.0,100.0
CDS_CP065832.1_62572_62689_pos,CDS_CP065832.1_62873_63571_pos,100.0,87,0,0,1,87,1,87,5.3099999999999985e-64,185.0,87,87,100.0,100.0
CDS_CP065831.1_2855371_2855641_pos,CDS_CP065831.1_2855791_2857210_pos,100.0,89,0,0,1,89,1,89,2.3699999999999997e-63,183.0,89,89,100.0,100.0
CDS_CP065831.1_4840339_4840606_pos,CDS_CP065831.1_4840605_4841278_pos,100.0,88,0,0,1,88,1,88,1.4699999999999997e-62,181.0,88,88,100.0,100.0
CDS_CP065831.1_4838695_4838959_pos,CDS_CP065831.1_4839105_4840377_pos,100.0,87,0,0,1,87,1,87,5.469999999999999e-62,180.0,87,87,100.0,100.0
CDS_CP065831.1_721673_721937_pos,CDS_CP065831.1_3490230_3490494_neg,100.0,87,0,0,1,87,1,87,2.5699999999999998e-61,178.0,87,87,100.0,100.0
CDS_CP065831.1_1538023_1538290_pos,CDS_CP065832.1_53668_53935_pos,100.0,88,0,0,1,88,1,88,2.9899999999999998e-61,178.0,88,88,100.0,100.0
CDS_CP065831.1_731280_731529_pos,CDS_CP065831.1_3480638_3480887_neg,100.0,82,0,0,1,82,1,82,1.7199999999999998e-58,171.0,82,82,100.0,100.0
CDS_CP065831.1_731280_731529_pos,CDS_CP065831.1_3251795_3252044_neg,98.78,82,1,0,1,82,1,82,8.17e-58,169.0,82,82,100.0,100.0
CDS_CP065831.1_3251795_3252044_neg,CDS_CP065831.1_3480638_3480887_neg,98.78,82,1,0,1,82,1,82,8.17e-58,169.0,82,82,100.0,100.0
CDS_CP065831.1_3061292_3061553_neg,CDS_CP065831.1_3061565_3063310_neg,100.0,86,0,0,1,86,1,86,1.4999999999999997e-57,169.0,86,86,100.0,100.0
CDS_CP065831.1_728770_729010_pos,CDS_CP065831.1_3483157_3483397_neg,100.0,79,0,0,1,79,1,79,1.7e-54,160.0,79,79,100.0,100.0
CDS_CP065831.1_727169_727394_pos,CDS_CP065831.1_3484773_3484998_neg,100.0,74,0,0,1,74,1,74,5.65e-54,159.0,74,74,100.0,100.0
CDS_CP065831.1_725150_725384_pos,CDS_CP065831.1_3486783_3487017_neg,100.0,77,0,0,1,77,1,77,2.2399999999999997e-53,157.0,77,77,100.0,100.0
CDS_CP065831.1_725150_725384_pos,CDS_CP065831.1_3257889_3258123_neg,100.0,77,0,0,1,77,1,77,2.2399999999999997e-53,157.0,77,77,100.0,100.0
CDS_CP065831.1_3257889_3258123_neg,CDS_CP065831.1_3486783_3487017_neg,100.0,77,0,0,1,77,1,77,2.2399999999999997e-53,157.0,77,77,100.0,100.0
CDS_CP065831.1_732150_732396_pos,CDS_CP065831.1_3479771_3480017_neg,100.0,81,0,0,1,81,1,81,2.8800000000000003e-53,157.0,81,81,100.0,100.0
CDS_CP065831.1_745005_745248_pos,CDS_CP065831.1_3466919_3467162_neg,100.0,80,0,0,1,80,1,80,6.3899999999999995e-53,156.0,80,80,100.0,100.0
CDS_CP065831.1_4780417_4780696_pos,CDS_CP065831.1_4781010_4781289_pos,85.87,92,13,0,1,92,1,92,1.1999999999999999e-52,157.0,92,92,100.0,100.0
CDS_CP065831.1_727169_727394_pos,CDS_CP065831.1_3256410_3256635_neg,93.243,74,5,0,1,74,1,74,9.31e-50,148.0,74,74,100.0,100.0
CDS_CP065831.1_3256410_3256635_neg,CDS_CP065831.1_3484773_3484998_neg,93.243,74,5,0,1,74,1,74,9.31e-50,148.0,74,74,100.0,100.0
CDS_CP065832.1_161465_161684_neg,CDS_CP065832.1_161707_161997_neg,100.0,72,0,0,1,72,1,72,1.1e-49,147.0,72,72,100.0,100.0
CDS_CP065831.1_728990_729206_pos,CDS_CP065831.1_3482961_3483177_neg,100.0,71,0,0,1,71,1,71,2.22e-48,144.0,71,71,100.0,100.0
CDS_CP065831.1_724916_725135_pos,CDS_CP065831.1_3487032_3487251_neg,100.0,72,0,0,1,72,1,72,3e-48,144.0,72,72,100.0,100.0
CDS_CP065831.1_733201_733411_pos,CDS_CP065831.1_3478756_3478966_neg,100.0,69,0,0,1,69,1,69,1.0299999999999998e-46,140.0,69,69,100.0,100.0
CDS_CP065831.1_728990_729206_pos,CDS_CP065831.1_3253978_3254194_neg,95.775,71,3,0,1,71,1,71,2.2599999999999997e-46,139.0,71,71,100.0,100.0
CDS_CP065831.1_3253978_3254194_neg,CDS_CP065831.1_3482961_3483177_neg,95.775,71,3,0,1,71,1,71,2.2599999999999997e-46,139.0,71,71,100.0,100.0
CDS_CP065831.1_733201_733411_pos,CDS_CP065831.1_3249913_3250123_neg,97.101,69,2,0,1,69,1,69,6.12e-45,135.0,69,69,100.0,100.0
CDS_CP065831.1_3249913_3250123_neg,CDS_CP065831.1_3478756_3478966_neg,97.101,69,2,0,1,69,1,69,6.12e-45,135.0,69,69,100.0,100.0
CDS_CP065831.1_3093250_3093439_pos,CDS_CP065831.1_3093509_3093755_neg,100.0,62,0,0,1,62,1,62,6.25e-44,132.0,62,62,100.0,100.0
CDS_CP065831.1_3506643_3506832_neg,CDS_CP065831.1_3506812_3507783_pos,100.0,62,0,0,1,62,1,62,1.1999999999999999e-43,132.0,62,62,100.0,100.0
CDS_CP065831.1_725385_725577_pos,CDS_CP065831.1_3486590_3486782_neg,100.0,63,0,0,1,63,1,63,1.1299999999999998e-40,124.0,63,63,100.0,100.0
CDS_CP065832.1_38382_38562_neg,CDS_CP065832.1_38622_40243_neg,100.0,59,0,0,1,59,1,59,1.93e-40,123.0,59,59,100.0,100.0
CDS_CP065832.1_86125_86293_neg,CDS_CP065832.1_86434_86920_pos,100.0,55,0,0,1,55,1,55,1.8100000000000002e-37,115.0,55,55,100.0,100.0
CDS_CP065831.1_742876_743047_pos,CDS_CP065831.1_3469120_3469291_neg,100.0,56,0,0,1,56,1,56,3.3799999999999995e-36,112.0,56,56,100.0,100.0
CDS_CP065831.1_725385_725577_pos,CDS_CP065831.1_3257696_3257888_neg,90.476,63,6,0,1,63,1,63,1.9699999999999998e-35,111.0,63,63,100.0,100.0
CDS_CP065831.1_3257696_3257888_neg,CDS_CP065831.1_3486590_3486782_neg,90.476,63,6,0,1,63,1,63,1.9699999999999998e-35,111.0,63,63,100.0,100.0
CDS_CP065831.1_2578886_2579072_pos,CDS_CP065831.1_3306570_3306756_neg,93.443,61,4,0,1,61,1,61,2.51e-34,108.0,61,61,100.0,100.0
CDS_CP065831.1_832383_834375_pos,CDS_CP065831.1_3348480_3350484_neg,98.18700000000001,662,12,0,2,663,6,667,0.0,1353.0,663,667,99.85,99.25
CDS_CP065831.1_4807981_4808665_neg,CDS_CP065832.1_19018_19699_neg,87.16799999999999,226,29,0,1,226,1,226,8.379999999999998e-147,405.0,227,226,99.56,100.0
CDS_CP065831.1_187291_188614_pos,CDS_CP065831.1_4825894_4827214_neg,86.986,438,57,0,1,438,1,438,0.0,818.0,440,439,99.55,99.77
CDS_CP065831.1_882429_883722_pos,CDS_CP065832.1_46624_47914_neg,85.98100000000001,428,60,0,1,428,1,428,0.0,717.0,430,429,99.53,99.77
CDS_CP065831.1_4811902_4815052_pos,CDS_CP065832.1_23072_26219_pos,85.728,1044,149,0,1,1044,1,1044,0.0,1858.0,1049,1048,99.52,99.62
CDS_CP065831.1_727390_727930_pos,CDS_CP065831.1_3255874_3256414_neg,96.62899999999999,178,6,0,1,178,1,178,1.4699999999999995e-131,363.0,179,179,99.44,99.44
CDS_CP065831.1_3255874_3256414_neg,CDS_CP065831.1_3484237_3484777_neg,96.62899999999999,178,6,0,1,178,1,178,1.4699999999999995e-131,363.0,179,179,99.44,99.44
CDS_CP065831.1_1875865_1876873_pos,CDS_CP065831.1_1877963_1878968_neg,87.68799999999999,333,41,0,1,333,1,333,0.0,629.0,335,334,99.4,99.7
CDS_CP065831.1_1876939_1877020_pos,CDS_CP065831.1_1877963_1878968_neg,87.68799999999999,333,41,0,1,333,1,333,0.0,629.0,335,334,99.4,99.7
CDS_CP065831.1_2901591_2903244_pos,CDS_CP065831.1_2934656_2936303_neg,92.85700000000001,546,39,0,1,546,1,546,0.0,1063.0,550,548,99.27,99.64
CDS_CP065831.1_4780417_4780696_pos,CDS_CP065831.1_4780713_4780998_pos,94.505,91,5,0,1,91,1,91,2.1700000000000003e-57,169.0,92,94,98.91,96.81
CDS_CP065831.1_3255048_3255726_neg,CDS_CP065831.1_3483399_3484089_neg,89.64,222,23,0,1,222,1,222,2.3199999999999993e-155,427.0,225,229,98.67,96.94
CDS_CP065831.1_3240383_3241043_neg,CDS_CP065831.1_3469280_3469931_neg,92.13,216,17,0,1,216,1,216,4.979999999999999e-150,413.0,219,216,98.63,100.0
CDS_CP065831.1_1803639_1804923_neg,CDS_CP065831.1_1812725_1814003_pos,87.711,415,51,0,1,415,1,415,0.0,756.0,427,425,97.19,97.65
CDS_CP065831.1_728078_728768_pos,CDS_CP065831.1_3255048_3255726_neg,89.64,222,23,0,1,222,1,222,5.059999999999999e-146,404.0,229,225,96.94,98.67
CDS_CP065831.1_4780713_4780998_pos,CDS_CP065831.1_4781010_4781289_pos,86.81299999999999,91,12,0,1,91,1,91,1.57e-52,156.0,94,92,96.81,98.91
CDS_CP065831.1_3259272_3261318_neg,CDS_CP065831.1_3488165_3490226_neg,90.484,641,50,2,46,681,52,686,0.0,1203.0,681,686,94.13,93.44
CDS_CP065831.1_721941_724002_pos,CDS_CP065831.1_3259272_3261318_neg,90.484,641,50,2,52,686,46,681,0.0,1203.0,686,681,93.44,94.13
CDS_CP065831.1_3069892_3072415_neg,CDS_CP065831.1_3076431_3078774_neg,96.139,777,30,0,7,783,3,779,0.0,1541.0,840,780,92.5,99.62
CDS_CP065831.1_3065714_3068234_neg,CDS_CP065831.1_3076431_3078774_neg,96.382,774,28,0,9,782,6,779,0.0,1540.0,839,780,92.25,99.23
CDS_CP065831.1_3250617_3250932_neg,CDS_CP065831.1_3479460_3479775_neg,90.323,93,9,0,12,104,12,104,1.28e-55,165.0,104,104,89.42,89.42
CDS_CP065831.1_732392_732707_pos,CDS_CP065831.1_3250617_3250932_neg,90.323,93,9,0,12,104,12,104,7.18e-50,150.0,104,104,89.42,89.42
CDS_CP065831.1_3306570_3306756_neg,CDS_CP065831.1_3449657_3449831_neg,94.34,53,3,0,1,53,1,53,2.33e-30,98.2,61,57,86.89,92.98
CDS_CP065831.1_2578886_2579072_pos,CDS_CP065831.1_3449657_3449831_neg,94.34,53,3,0,1,53,1,53,3.17e-30,97.8,61,57,86.89,92.98
